#x_m,y_m,w_tr_right_m,w_tr_left_m
0.5500000000000007,-7.25,0.9165525060596439,0.28523499553598136
0.5500000000000007,-8.15,0.9,0.3500000000000001
0.6000000000000005,-8.2,0.9500000000000001,0.3020797289396149
0.6000000000000005,-8.45,0.9500000000000001,0.35764732189829535
0.6500000000000004,-8.5,0.9980754985747171,0.3184658438426491
0.6500000000000004,-8.6,0.9747548783981963,0.3500000000000001
0.7000000000000002,-8.65,1.0152946437965906,0.32649820430708343
0.7000000000000002,-8.75,1.00384048104053,0.370820393249937
0.75,-8.8,1.0509256086106296,0.3500000000000001
0.75,-8.9,1.05,0.3946221994724903
0.8000000000000007,-8.95,1.1,0.38007352543677225
0.8000000000000007,-9.0,1.1,0.41063352017759486
0.8500000000000005,-9.05,1.1500000000000001,0.4071067811865476
0.8500000000000005,-9.1,1.1500000000000001,0.4424621202458749
0.9000000000000004,-9.15,1.2000000000000002,0.4424621202458749
0.9000000000000004,-9.2,1.2000000000000002,0.47781745930520236
1.0,-9.3,1.2787653403846946,0.47781745930520236
1.0,-9.35,1.2700318468107583,0.5139410298049853
1.1500000000000004,-9.5,1.4029386365926404,0.55
1.1500000000000004,-9.55,1.4007351351694952,0.5902246907382429
1.25,-9.65,1.5,0.617877987534291
1.3500000000000005,-9.65,1.5,0.573212459828649
1.4000000000000004,-9.7,1.4500000000000002,0.5944271909999159
1.5,-9.7,1.4500000000000002,0.55
1.5500000000000007,-9.75,1.4000000000000001,0.573212459828649
1.7000000000000002,-9.75,1.4000000000000001,0.5077747210701755
1.75,-9.8,1.35,0.5381527307120105
2.0,-9.8,1.35,0.4648529270389178
2.0500000000000007,-9.85,1.3,0.506225774829855
2.4000000000000004,-9.85,1.3,0.45
2.45,-9.9,1.25,0.49056941504209495
6.850000000000001,-9.9,1.2041608956491325,0.45
6.9,-9.95,1.1705441169852742,0.5
6.950000000000001,-9.95,1.1866068747318506,0.46321687612368745
7.0,-10.0,1.1500000000000001,0.45
7.050000000000001,-10.0,1.1500000000000001,0.41063352017759486
7.100000000000001,-10.05,1.1,0.4071067811865476
7.15,-10.05,1.1,0.37268120235368557
7.200000000000001,-10.1,1.05,0.38007352543677225
7.25,-10.1,1.05,0.351920240520265
7.300000000000001,-10.15,1.0,0.370820393249937
7.9,-10.15,1.0,0.370820393249937
7.950000000000001,-10.1,1.05,0.351920240520265
8.0,-10.1,1.05,0.38007352543677225
8.05,-10.05,1.1,0.37268120235368557
8.100000000000001,-10.05,1.1,0.4071067811865476
8.200000000000001,-9.95,1.1,0.4211102550927979
8.200000000000001,-9.85,1.1,0.370820393249937
8.25,-9.8,1.05,0.39641941385920604
8.25,-9.35,1.05,0.3500000000000001
8.65,-8.95,0.6000000000000001,0.16097722286464441
8.65,-8.9,0.6000000000000001,0.12426406871192852
8.700000000000001,-8.85,0.55,0.1301162633521314
8.700000000000001,-8.75,0.55,0.08078865529319548
8.75,-8.7,0.5,0.11231056256176611
8.75,-8.5,0.5,0.11231056256176611
8.700000000000001,-8.45,0.55,0.08078865529319548
8.700000000000001,-8.35,0.55,0.1301162633521314
8.65,-8.3,0.6000000000000001,0.12426406871192852
8.65,-8.25,0.6000000000000001,0.16097722286464441
8.450000000000001,-8.05,0.8,0.2590169943749475
8.4,-8.05,0.8500000000000001,0.2522680508593631
8.350000000000001,-8.0,0.9,0.30000000000000004
8.350000000000001,-7.95,0.9,0.32649820430708343
8.3,-7.8999999999999995,0.9500000000000001,0.31032778078668516
8.3,-7.85,0.9500000000000001,0.3403124237432849
8.25,-7.8,1.0,0.3363961030678928
8.25,-7.55,1.0152946437965906,0.38007352543677225
8.05,-7.35,0.8500000000000001,0.3020797289396149
8.0,-7.35,0.8500000000000001,0.26568542494923814
7.950000000000001,-7.3,0.8,0.27008771254956904
7.9,-7.3,0.8,0.2408326913195985
7.850000000000001,-7.25,0.75,0.2590169943749475
7.350000000000001,-7.25,0.75,0.2590169943749475
7.300000000000001,-7.3,0.8,0.2408326913195985
7.25,-7.3,0.7965856099730655,0.27008771254956904
6.9,-7.6499999999999995,1.0536986370680885,0.4071067811865476
6.9,-7.7,1.1035668847618199,0.40178344238091007
6.65,-7.95,1.35,0.55
5.75,-7.95,1.3278820596099707,0.5131727983645297
5.700000000000001,-7.8999999999999995,1.2700318468107583,0.5131727983645297
5.65,-7.8999999999999995,1.2628499608087784,0.47781745930520236
5.600000000000001,-7.85,1.2074813431681335,0.48102496759066543
5.550000000000001,-7.85,1.2033296378372909,0.45
5.5,-7.8,1.1508618128546908,0.46321687612368745
5.4,-7.8,1.1500000000000001,0.4158910531638178
5.350000000000001,-7.75,1.1,0.43824115301167005
5.15,-7.75,1.1,0.36708320320631677
5.100000000000001,-7.7,1.05,0.4071067811865476
4.5,-7.7,1.139618004888797,0.4
4.450000000000001,-7.6499999999999995,1.1115594213493105,0.45
4.15,-7.6499999999999995,1.2443445211480502,0.45
4.1,-7.6,1.2264337522473747,0.5
4.0,-7.6,1.2811388300841897,0.4762087348130013
3.9000000000000004,-7.5,1.2620499351813308,0.49056941504209495
3.9000000000000004,-7.45,1.2239750654128172,0.5
3.8499999999999996,-7.3999999999999995,1.220690632574555,0.4516648189186455
3.8499999999999996,-7.35,1.1849242404917497,0.45663729752107796
3.8000000000000007,-7.3,1.1849242404917497,0.4158910531638178
3.8000000000000007,-7.199999999999999,1.114213562373095,0.4433034373659254
3.75,-7.1499999999999995,1.114213562373095,0.4
3.75,-7.05,1.0435028842544403,0.4
3.700000000000001,-7.0,1.045362404707371,0.3500000000000001
3.700000000000001,-6.85,0.9500000000000001,0.35764732189829535
3.6500000000000004,-6.8,0.9619429464123963,0.3184658438426491
3.6500000000000004,-6.699999999999999,0.9093386622447824,0.3500000000000001
3.5999999999999996,-6.6499999999999995,0.9298373876248844,0.30000000000000004
3.5999999999999996,-6.449999999999999,0.8543396380615196,0.30000000000000004
3.5500000000000007,-6.3999999999999995,0.8884864324004713,0.25000000000000006
3.5500000000000007,-5.0,0.8,0.28523499553598136
3.5,-4.949999999999999,0.8500000000000001,0.25000000000000006
3.5,-2.0999999999999996,0.7547511554864494,0.25000000000000006
3.450000000000001,-2.049999999999999,0.801135777277262,0.20000000000000007
3.450000000000001,-1.3999999999999986,0.801135777277262,0.20000000000000007
3.5,-1.3499999999999996,0.7547511554864494,0.25000000000000006
3.5,-0.8499999999999996,0.8543396380615196,0.25000000000000006
3.5500000000000007,-0.7999999999999989,0.8236102527122116,0.30000000000000004
3.5500000000000007,-0.6499999999999986,0.8853269591129698,0.27008771254956904
3.5999999999999996,-0.5999999999999996,0.8661903789690601,0.308276253029822
3.5999999999999996,-0.4499999999999993,0.9500000000000001,0.30000000000000004
3.6500000000000004,-0.3999999999999986,0.9419742348374222,0.3500000000000001
3.6500000000000004,2.1000000000000014,1.05,0.39641941385920604
3.5999999999999996,2.1500000000000004,1.1,0.3500000000000001
3.5999999999999996,3.3500000000000014,1.1,0.4280109889280519
3.5500000000000007,3.4000000000000004,1.1500000000000001,0.39641941385920604
3.5500000000000007,3.5500000000000007,1.1500000000000001,0.4615773105863909
3.5,3.6000000000000014,1.2000000000000002,0.43824115301167005
3.5,3.700000000000001,1.2000000000000002,0.49056941504209495
3.450000000000001,3.75,1.25,0.48102496759066543
3.450000000000001,3.8000000000000007,1.25,0.5139410298049853
3.3499999999999996,3.9000000000000004,1.35,0.5200609733428364
3.3499999999999996,3.950000000000001,1.35,0.5602325267042627
3.200000000000001,4.100000000000001,1.5,0.6013878188659973
3.200000000000001,4.150000000000002,1.5,0.6433981132056603
3.0500000000000007,4.300000000000001,1.6500000000000001,0.7062305898749055
3.0,4.300000000000001,1.7000000000000002,0.6848857801796104
2.8500000000000005,4.449999999999999,1.75,0.7770329614269008
2.5,4.449999999999999,1.709975124224178,0.7012492197250394
2.45,4.5,1.6557607215607946,0.7440306508910551
