#x_m,y_m,w_tr_right_m,w_tr_left_m
-0.25,-3.9000000000000004,0.1301162633521314,0.5631338250816035
-0.25,-3.9499999999999993,0.09051248379533275,0.5558621384311845
-0.1999999999999993,-4.0,0.09051248379533275,0.50156097709407
-0.1999999999999993,-4.05,0.06055512754639896,0.5
-0.14999999999999947,-4.1,0.08078865529319548,0.45
-0.14999999999999947,-4.5,0.08078865529319548,0.45
-0.1999999999999993,-4.55,0.06055512754639896,0.5
-0.1999999999999993,-4.6,0.09051248379533275,0.5
-0.25,-4.6499999999999995,0.09051248379533275,0.55
-0.25,-4.699999999999999,0.1301162633521314,0.55
-0.39999999999999947,-4.85,0.2099019513592785,0.7000000000000001
-0.4500000000000002,-4.85,0.20249378105604454,0.75
-0.5,-4.8999999999999995,0.25000000000000006,0.8
-0.5499999999999998,-4.8999999999999995,0.2522680508593631,0.8500000000000001
-0.5999999999999996,-4.949999999999999,0.308276253029822,0.9
-0.6499999999999995,-4.949999999999999,0.3184658438426491,0.9500000000000001
-0.7000000000000002,-5.0,0.38007352543677225,1.0
-0.7000000000000002,-5.3,0.3184658438426491,1.0
-0.6499999999999995,-5.35,0.35764732189829535,0.9500000000000001
-0.6499999999999995,-5.55,0.28523499553598136,0.9500000000000001
-0.5999999999999996,-5.6,0.3184658438426491,0.9
-0.5999999999999996,-5.75,0.27008771254956904,0.9
-0.5499999999999998,-5.8,0.3041522986797287,0.8510864433221338
-0.5499999999999998,-5.949999999999999,0.2590169943749475,0.8672617529928752
-0.5,-6.0,0.2830951894845301,0.8280514172678478
-0.5,-6.05,0.2590169943749475,0.840175425099138
-0.4500000000000002,-6.1,0.28523499553598136,0.8067971810589327
-0.4500000000000002,-6.199999999999999,0.2590169943749475,0.8423659658795863
-0.39999999999999947,-6.25,0.2830951894845301,0.818033988749895
-0.39999999999999947,-6.3,0.2590169943749475,0.8412712210513327
-0.34999999999999964,-6.35,0.28523499553598136,0.818033988749895
-0.34999999999999964,-6.449999999999999,0.2590169943749475,0.8629703349613008
-0.2999999999999998,-6.5,0.2830951894845301,0.8412712210513327
-0.2999999999999998,-6.55,0.2590169943749475,0.8661903789690601
-0.25,-6.6,0.28523499553598136,0.8510864433221338
-0.25,-6.6499999999999995,0.27008771254956904,0.8800423721205948
-0.1999999999999993,-6.699999999999999,0.3041522986797287,0.8715374513859981
-0.1999999999999993,-6.75,0.28523499553598136,0.9041594578792296
-0.14999999999999947,-6.8,0.3184658438426491,0.8853269591129698
-0.14999999999999947,-6.949999999999999,0.28523499553598136,0.9369316876852981
-0.09999999999999964,-7.0,0.3184658438426491,0.9
-0.09999999999999964,-7.25,0.28523499553598136,0.9165525060596439
-0.04999999999999982,-7.3,0.3184658438426491,0.876860229593982
-0.04999999999999982,-8.45,0.30000000000000004,0.9854960132182442
0.0,-8.5,0.3500000000000001,0.9500000000000001
0.0,-8.7,0.3184658438426491,0.9980754985747171
0.05000000000000071,-8.75,0.35764732189829535,0.9649110640673518
0.05000000000000071,-9.0,0.3500000000000001,1.0647344063956181
0.10000000000000053,-9.05,0.4,1.041640786499874
0.10000000000000053,-9.25,0.4,1.1326548781894403
0.15000000000000036,-9.3,0.45,1.1150971698084906
0.15000000000000036,-9.45,0.4158910531638178,1.2000000000000002
0.20000000000000018,-9.5,0.45663729752107796,1.19164338901763
0.20000000000000018,-9.6,0.45,1.2572411502397438
0.25,-9.65,0.5,1.2556349186104045
0.25,-9.8,0.5,1.3617009357883867
0.3000000000000007,-9.85,0.55,1.3617009357883867
0.3000000000000007,-10.0,0.55,1.467766952966369
0.35000000000000053,-10.05,0.6000000000000001,1.4691806012954132
0.35000000000000053,-10.2,0.6000000000000001,1.5821530224718712
0.40000000000000036,-10.25,0.65,1.59010581714358
0.40000000000000036,-10.35,0.65,1.6704060495238033
0.4500000000000002,-10.4,0.7000000000000001,1.683053201505194
0.4500000000000002,-10.45,0.7000000000000001,1.7248456731316588
0.5,-10.5,0.75,1.7402205763103167
0.5500000000000007,-10.5,0.7735455276791945,1.7112185361118766
0.6000000000000005,-10.55,0.7062305898749055,1.7248456731316588
0.6500000000000004,-10.5,0.7307764064044152,1.6557607215607946
1.0500000000000007,-10.5,0.65,1.4670597047072294
1.1000000000000005,-10.55,0.6000000000000001,1.4888543819998319
1.4000000000000004,-10.55,0.6000000000000001,1.3620770138594662
1.4500000000000002,-10.6,0.55,1.3918924315688632
1.9000000000000004,-10.6,0.55,1.2660459763365826
1.9500000000000002,-10.65,0.5,1.3007810593582123
5.5,-10.65,0.4158910531638178,1.1500000000000001
5.550000000000001,-10.6,0.45663729752107796,1.1
6.550000000000001,-10.6,0.45663729752107796,1.10089257261219
6.600000000000001,-10.65,0.4158910531638178,1.1534441853748634
6.65,-10.65,0.4280109889280519,1.1534441853748634
6.700000000000001,-10.7,0.39641941385920604,1.1603081866510234
6.75,-10.7,0.4158910531638178,1.1300349646075092
6.800000000000001,-10.75,0.3946221994724903,1.1422205101855958
7.100000000000001,-10.75,0.4,1.0
7.15,-10.8,0.3500000000000001,1.0285330255586425
8.05,-10.8,0.3500000000000001,1.0285330255586425
8.100000000000001,-10.75,0.4,1.0
8.350000000000001,-10.75,0.38007352543677225,1.1150971698084906
8.4,-10.7,0.4158910531638178,1.10089257261219
8.5,-10.7,0.40178344238091007,1.1603081866510234
8.55,-10.65,0.4433034373659254,1.1534441853748634
8.65,-10.65,0.4158910531638178,1.220690632574555
8.700000000000001,-10.6,0.45663729752107796,1.220690632574555
8.75,-10.6,0.4516648189186455,1.2572411502397438
8.8,-10.55,0.46321687612368745,1.2620499351813308
8.8,-10.45,0.5,1.2000000000000002
8.850000000000001,-10.4,0.45,1.2116216457830975
8.850000000000001,-10.2,0.45,1.1089002803605372
8.9,-10.15,0.4,1.1317821063276354
8.9,-9.85,0.4,1.0341664064126335
8.950000000000001,-9.8,0.3500000000000001,1.041640786499874
8.950000000000001,-9.7,0.3500000000000001,0.9529964086141668
9.0,-9.65,0.30000000000000004,0.9349089035228468
9.0,-9.55,0.30000000000000004,0.8510864433221338
9.05,-9.5,0.25000000000000006,0.840175425099138
9.05,-9.4,0.25000000000000006,0.763014581273465
9.100000000000001,-9.35,0.20000000000000007,0.7606601717798214
9.100000000000001,-8.95,0.15000000000000005,0.5276472678623424
9.15,-8.9,0.10000000000000005,0.5544003745317531
9.15,-8.3,0.10000000000000005,0.5544003745317531
9.100000000000001,-8.25,0.15000000000000005,0.5276472678623424
9.100000000000001,-8.05,0.15000000000000005,0.6300537618869138
9.05,-8.0,0.20000000000000007,0.6219544457292887
9.05,-7.85,0.20000000000000007,0.7259142264341597
9.0,-7.8,0.25000000000000006,0.7307764064044152
9.0,-7.6,0.27008771254956904,0.8926860441876564
8.950000000000001,-7.55,0.33245553203367595,0.9093386622447824
8.950000000000001,-7.5,0.33245553203367595,0.9529964086141668
8.9,-7.45,0.36708320320631677,0.9747548783981963
8.9,-7.35,0.351920240520265,1.0601470508735444
8.850000000000001,-7.3,0.4,1.0285330255586425
8.850000000000001,-7.05,0.4,1.1326548781894403
8.8,-7.0,0.45,1.1150971698084906
8.8,-6.949999999999999,0.45,1.1422205101855958
8.75,-6.8999999999999995,0.4,1.1300349646075092
8.65,-6.8999999999999995,0.4,1.0509256086106296
8.600000000000001,-6.85,0.3500000000000001,1.045362404707371
8.450000000000001,-6.85,0.3500000000000001,0.9379418403139947
8.4,-6.8,0.30000000000000004,0.9419742348374222
8.25,-6.8,0.30000000000000004,0.8510864433221338
8.200000000000001,-6.75,0.25000000000000006,0.8661903789690601
7.850000000000001,-6.75,0.25000000000000006,0.7307764064044152
7.800000000000001,-6.699999999999999,0.20000000000000007,0.7688779163215975
7.4,-6.699999999999999,0.20000000000000007,0.7688779163215975
7.350000000000001,-6.75,0.25000000000000006,0.7307764064044152
7.100000000000001,-6.75,0.2408326913195985,0.818033988749895
7.050000000000001,-6.8,0.2590169943749475,0.7977249200050075
7.0,-6.8,0.23851648071345044,0.8236102527122116
6.950000000000001,-6.85,0.27008771254956904,0.810180165558726
6.850000000000001,-6.85,0.2522680508593631,0.8715374513859981
6.800000000000001,-6.8999999999999995,0.30000000000000004,0.8672617529928752
6.65,-6.8999999999999995,0.30000000000000004,0.9747548783981963
6.600000000000001,-6.949999999999999,0.3500000000000001,0.9806248474865698
6.5,-6.949999999999999,0.3500000000000001,1.0601470508735444
6.450000000000001,-7.0,0.4,1.0729530217745982
6.350000000000001,-7.0,0.4,1.1577379737113251
6.300000000000001,-7.05,0.45,1.17648230602334
6.25,-7.05,0.45,1.220690632574555
6.200000000000001,-7.1,0.5,1.2435349040433132
5.9,-7.1,0.5,1.2692354826475216
5.850000000000001,-7.05,0.45,1.288238017426859
5.200000000000001,-7.05,0.4,1.0647344063956181
5.15,-7.0,0.3500000000000001,1.1080127840328724
4.700000000000001,-7.0,0.4158910531638178,1.1
4.65,-6.949999999999999,0.3946221994724903,1.1500000000000001
4.550000000000001,-6.949999999999999,0.43824115301167005,1.1500000000000001
4.4,-6.8,0.4071067811865476,1.0583077707206126
4.4,-6.75,0.3717514421272202,1.0647344063956181
4.300000000000001,-6.6499999999999995,0.3717514421272202,0.9854960132182442
4.300000000000001,-6.6,0.3363961030678928,0.9980754985747171
4.25,-6.55,0.3363961030678928,0.9500000000000001
4.25,-6.5,0.3020797289396149,0.9500000000000001
4.200000000000001,-6.449999999999999,0.31032778078668516,0.9
4.200000000000001,-6.3999999999999995,0.2830951894845301,0.9
4.15,-6.35,0.3041522986797287,0.8500000000000001
4.15,-6.199999999999999,0.2590169943749475,0.8500000000000001
4.1,-6.1499999999999995,0.28523499553598136,0.8
4.1,-4.85,0.25000000000000006,0.8500000000000001
4.050000000000001,-4.8,0.30000000000000004,0.8
4.050000000000001,-2.0999999999999996,0.2099019513592785,0.8
4.0,-2.049999999999999,0.2522680508593631,0.75
4.0,-1.3999999999999986,0.2522680508593631,0.75
4.050000000000001,-1.3499999999999996,0.2099019513592785,0.8
4.050000000000001,-1.0,0.28523499553598136,0.8
4.1,-0.9499999999999993,0.2590169943749475,0.8500000000000001
4.1,-0.8499999999999996,0.31032778078668516,0.8500000000000001
4.200000000000001,-0.75,0.30104076400856544,0.9257650672131263
4.200000000000001,-0.6999999999999993,0.3363961030678928,0.9165525060596439
4.300000000000001,-0.5999999999999996,0.3363961030678928,1.00384048104053
4.300000000000001,0.7000000000000011,0.40178344238091007,1.0
4.35,0.75,0.35764732189829535,1.05
4.35,1.4000000000000004,0.35764732189829535,1.05
4.300000000000001,1.450000000000001,0.40178344238091007,1.0
4.300000000000001,1.700000000000001,0.40178344238091007,1.0
4.35,1.75,0.35764732189829535,1.05
4.35,1.950000000000001,0.35764732189829535,1.0536986370680885
4.300000000000001,2.0,0.40178344238091007,1.00862523283024
4.300000000000001,3.450000000000001,0.4,1.1230249470757707
4.25,3.5,0.45,1.092838827718412
4.25,3.8500000000000014,0.45,1.220690632574555
4.200000000000001,3.9000000000000004,0.5,1.1983324063771696
4.200000000000001,4.150000000000002,0.5,1.3224980739587953
4.15,4.199999999999999,0.55,1.3101242188104618
4.15,4.350000000000001,0.55,1.4029386365926404
4.1,4.400000000000002,0.6000000000000001,1.3985287751463031
4.1,4.550000000000001,0.6000000000000001,1.5034688796871434
4.050000000000001,4.600000000000001,0.65,1.5062391868188443
4.050000000000001,4.699999999999999,0.65,1.5821530224718712
4.0,4.75,0.7000000000000001,1.59010581714358
4.0,4.900000000000002,0.7000000000000001,1.7112185361118766
3.950000000000001,4.949999999999999,0.75,1.7248456731316588
3.950000000000001,5.050000000000001,0.75,1.809502310972899
3.9000000000000004,5.100000000000001,0.8,1.8219095173922946
3.9000000000000004,5.199999999999999,0.8,1.9051077071199947
3.8499999999999996,5.25,0.8500000000000001,1.9209232314512812
3.8499999999999996,5.350000000000001,0.8500000000000001,2.0070543990118654
3.8000000000000007,5.400000000000002,0.8510864433221338,2.0264780248263685
3.6500000000000004,5.400000000000002,0.8500000000000001,1.9588713996153038
3.5999999999999996,5.449999999999999,0.8,1.9808989455914088
2.9000000000000004,5.449999999999999,0.75,1.75
2.8500000000000005,5.5,0.7000000000000001,1.7886598574205423
